user_id,likes,comments,shares,engagement_rate,followers_count,following_count,post_count,main_topic,cluster
40e5d726-00ff-4636-84ca-17230fd8bca8,3102.0,298.0,195.0,0.0595,60417.0,9777.0,1,10,0
40f3c240-646d-424b-a59e-e03c0a613000,1085.0,115.16666666666667,62.166666666666664,0.057883333333333335,21811.0,4628.0,6,9,3
40fb0cc7-4661-43b3-95b2-29387a519e86,1350.6,146.6,86.6,0.058940000000000006,26872.0,3960.0,5,1,1
410882f5-1105-430d-9cc8-fadac423e039,3648.8333333333335,413.0,245.33333333333334,0.05908333333333333,72905.0,7818.0,6,0,0
41094a3c-61d5-4bec-98fa-759a23af201e,2733.1666666666665,286.0,212.16666666666666,0.05921666666666667,54577.0,8056.0,6,2,2
4113180c-30d5-447e-a028-e05f56fdd2c5,99.25,8.5,3.25,0.05716875,1946.0,4883.0,8,1,1
411a6c58-ff7b-4c37-ac8d-fa0b9e69c917,2875.0,283.5,184.5,0.0574,58250.0,7609.0,2,12,3
411d7910-68b2-4730-9a15-d2ebdabb591d,2681.3333333333335,305.6666666666667,166.66666666666666,0.05896666666666667,53481.0,2947.0,3,6,2
4128a87e-a9c4-41c2-af2e-f6e5c1e2f703,162.5,16.0,6.25,0.060375000000000005,3060.0,1841.0,4,5,1
415d1ae9-3c7a-44a5-b40c-924eefac705b,3926.6666666666665,448.6666666666667,177.66666666666666,0.058666666666666666,77570.0,573.0,3,0,0
4165b7b3-ef5b-4dc3-9398-c0bbf8899b7c,47.8,4.2,1.8,0.05375,1096.0,8365.0,5,4,1
4172c267-6261-41f2-b926-a532a0e21bb0,417.8,38.8,22.2,0.05406999999999999,8970.0,8362.0,5,1,1
4175c054-b890-429d-bc0b-0dfeb3a7a105,4797.833333333333,510.3333333333333,206.33333333333334,0.05753333333333333,95882.0,5183.0,6,1,0
418c6d46-378c-4e76-a5bd-dabb56b100c4,96.33333333333333,8.666666666666666,6.666666666666667,0.06268333333333334,1751.0,5275.0,3,1,1
419ad4ef-2dbc-4f02-94cb-a2ee57e5a40a,2336.5,235.75,131.5,0.057874999999999996,46727.0,852.0,4,4,2
41b1aa6d-2ed5-4101-81b9-68e506b0cf5d,3542.3333333333335,320.3333333333333,147.0,0.056066666666666674,71472.0,2885.0,3,0,2
41b9044c-d6d6-46f8-a7a8-34831e62acc1,1654.75,192.75,140.5,0.060774999999999996,32710.0,3019.0,4,1,2
41c0e886-2b7b-4db0-9142-b274cb16312e,1791.0,159.0,118.4,0.0578,35783.0,8140.0,5,0,2
41d7bc9b-fa56-4c71-b14f-6e3d738f0340,701.1666666666666,78.5,36.833333333333336,0.058666666666666666,13919.0,6932.0,6,15,3
41dfa397-a4b2-4b88-a22d-21e8f76b1dfa,667.3333333333334,61.333333333333336,42.333333333333336,0.058633333333333336,13151.0,7995.0,3,2,1
41e9b1b1-6308-419a-b0e2-c1e5d4274e5c,53.666666666666664,4.333333333333333,3.0,0.0536,1159.0,2419.0,3,0,1
421c1007-c45f-4330-b872-17637e2b3d80,4153.666666666667,390.3333333333333,253.66666666666666,0.05791666666666667,82820.0,2950.0,6,14,0
421f0935-ed4e-4a9c-b3bc-05ad36e3d348,3214.25,264.75,252.75,0.058975,63272.0,1156.0,4,12,0
42268373-4a0b-4de3-80fa-ac480490e4db,95.5,10.166666666666666,5.833333333333333,0.056383333333333334,2034.0,2774.0,6,1,1
422c126a-304f-446d-b7f9-09bf471e25e4,4606.5,427.5,320.0,0.0577,92732.0,250.0,2,1,0
4269224e-a03b-43bc-a72a-0947c1d3375f,399.0,29.0,15.5,0.05405,8209.0,5676.0,2,2,1
42757b32-f926-4c3d-891d-e023489e6bff,3002.0,240.5,160.0,0.0558,60952.0,886.0,2,9,2
42887f29-8e42-4b4c-86fd-606f290023e9,957.0,119.0,84.0,0.0627,18507.0,9649.0,1,15,3
428fb14a-0cf8-45a0-9219-07599f5dbea2,1890.2,199.0,86.4,0.057600000000000005,37783.0,2978.0,5,2,2
42a4d3da-fed4-4554-9550-6eadfcd372b3,4774.0,455.6666666666667,264.6666666666667,0.058133333333333335,94553.0,9361.0,3,1,0
42b34359-cfb2-4fbe-b5a8-94e3af5ebf8c,630.0,73.0,44.333333333333336,0.05996666666666667,12468.0,6146.0,3,2,1
42be129d-fec3-4299-a117-3d89c680afe9,1144.0,87.5,70.0,0.05645,23057.0,7250.0,2,4,1
42c02504-c9e4-4e56-b5bc-9dcd6d1de542,4055.0,439.5,322.5,0.05895,81745.0,7305.0,2,4,0
42c09df9-2f1a-4e2f-93d8-93b4118c9260,2253.5,221.5,137.0,0.0588,44436.0,6618.0,2,7,3
42c3e70d-6d19-435c-bd32-5d140ec145ae,3702.8,426.8,251.0,0.05926,73922.0,6597.0,5,0,0
42d5bf5b-6d30-443e-aab0-c22873d51f02,1320.8333333333333,122.66666666666667,75.83333333333333,0.057749999999999996,26308.0,1254.0,6,1,1
42f0c08b-3a95-4b25-9032-76ab64bcb220,4975.5,680.0,157.0,0.05935,97963.0,233.0,2,3,0
42f6f98d-7772-45c8-8f39-bc54e8f2a6cb,1529.4285714285713,175.42857142857142,87.0,0.058614285714285716,30562.0,5892.0,7,11,3
42ff31bd-a06e-4c1d-a228-b1dd2a644225,4159.0,357.0,150.0,0.0565,82617.0,2021.0,1,14,0
431c0827-eda9-4193-921a-424db7ed7fa8,2527.25,278.75,149.75,0.058625,50423.0,6318.0,4,11,3
4328db7d-4d2e-4929-b30a-f65de50cd425,3978.8333333333335,404.1666666666667,238.83333333333334,0.05803333333333333,79641.0,9698.0,6,2,0
433b8517-91a3-48fb-8e1f-0e14c0f4af17,2374.25,217.5,120.5,0.0562,48240.0,7093.0,4,14,3
433cde83-2553-4ed1-bf17-5511888230e9,1152.3333333333333,90.33333333333333,91.66666666666667,0.05776666666666667,23106.0,3337.0,3,2,1
438b15e2-b3de-4371-a161-e5aa9a39c0cf,201.4,18.2,10.6,0.05677,4069.0,2094.0,5,1,1
438cf521-389b-4a7d-bf3a-0a04ae8b3e93,1914.5,180.0,82.75,0.056125,38791.0,5454.0,4,11,3
43a01971-8e28-4666-bcc7-bfc0d422c1c5,4859.0,482.0,199.0,0.05695,97280.0,6009.0,4,6,0
43a404e3-38b1-4eda-876f-969e3218cbc4,2992.0,392.0,283.0,0.0584,62748.0,8428.0,1,1,0
43a540cc-f8d4-4cb3-9600-b52095c4fdc7,2690.6666666666665,266.0,213.33333333333334,0.05856666666666666,54108.0,1068.0,3,1,2
43b4e9fe-5da8-458e-989a-c42bfa47ae5d,179.0,19.5,14.0,0.0615,3458.0,8433.0,2,10,3
43c35803-f2ef-4888-9165-f5e377c024f3,4742.666666666667,535.6666666666666,202.83333333333334,0.057433333333333336,95445.0,8359.0,3,4,0
43c59ea5-7b33-4fe9-a979-c7d43e73b60e,3537.5,328.0,188.0,0.056150000000000005,72185.0,5579.0,2,3,2
43ea128b-dd01-4a82-af85-9c0ff1168f8c,3546.5,316.0,295.5,0.058050000000000004,71635.0,9493.0,2,5,0
43f3bbfc-5bdc-4a9a-983b-77b879e411e1,1611.0,123.66666666666667,72.33333333333333,0.05603333333333333,32254.0,4748.0,3,5,1
440adcc1-6c0e-400a-8709-1a7ecef2940e,2734.0,281.0,143.5,0.05935,53250.0,8620.0,2,5,2
4411299e-7520-47d0-95ef-8a2dfeb10ba4,505.0,51.666666666666664,24.0,0.0587,9889.0,9629.0,3,4,1
4433ddde-1d3c-4c85-a150-9263511e098b,1280.0,135.8,92.6,0.05907,25482.0,5783.0,5,4,1
44383792-e84a-4d44-9445-7c7ff97b0cd6,3583.3333333333335,462.0,224.0,0.05963333333333334,71560.0,6112.0,3,4,0
443f8067-6e6c-472b-9613-26f95d83cc48,3560.1666666666665,323.5,204.0,0.05793333333333334,70555.0,7451.0,6,4,0
443ff0f9-2f7b-4f42-99db-dac867a379a0,1422.857142857143,125.57142857142857,72.0,0.0569,28478.0,5260.0,7,2,1
44478f76-806d-46f7-973c-daef66a5bdda,1307.0,183.0,44.0,0.0578,26542.0,3958.0,2,6,1
4449fed7-9ad9-428b-9176-25bb1363501e,2182.0,276.0,166.66666666666666,0.0592,44321.0,7772.0,3,7,2
444f01ee-40e9-431f-89b1-bb9e5a49c5c2,3251.4285714285716,377.14285714285717,183.0,0.058614285714285716,65022.0,8646.0,7,0,2
445ac34f-168e-4171-8960-4e9c0901b681,4760.666666666667,515.0,132.66666666666666,0.056999999999999995,94905.0,4080.0,3,4,0
445b7f2d-d5eb-4a99-96a8-b4d106d6fa15,1190.6666666666667,121.0,85.66666666666667,0.05756666666666666,24282.0,618.0,3,2,1
44809260-77d1-4eb5-9994-f0db43c77d1a,803.0,75.25,46.5,0.05595,16529.0,1337.0,4,8,1
4480a976-fa13-4ec8-89eb-d60674095e19,2557.8,239.6,147.6,0.05706,51616.0,2144.0,5,15,3
44906d91-f328-44de-bb1b-6cc55bbfaf02,2713.4285714285716,244.57142857142858,150.28571428571428,0.057485714285714286,54055.0,9819.0,7,3,2
44a57c03-68bc-432f-8cb3-d8c9c0537b07,1956.0,267.5,147.0,0.05985,39598.0,7698.0,2,2,2
44a6bf27-12b1-4803-91b1-b2b4a35f66ef,1532.6666666666667,133.0,99.66666666666667,0.058100000000000006,30389.0,5456.0,3,1,1
44b24cbb-bd5f-4e4c-8fa9-288b81a6e0ef,3207.3333333333335,314.3333333333333,117.66666666666667,0.056933333333333336,63906.0,3204.0,3,0,2
44b99403-5575-4a4e-9e4b-3d9942926c11,4456.25,392.75,262.5,0.0577,88586.0,9138.0,4,7,0
44bd1aa2-48cc-4477-a87c-cb220f5df4d6,672.5,61.4,32.8,0.0573,13377.0,6702.0,10,13,3
44ce5aa7-6e32-47d7-8322-6776b4adc9a2,303.75,24.0,20.0,0.05745,6052.0,9869.0,4,15,3
44d4c846-f18b-464e-83a6-4ae67d927070,266.5,20.25,18.25,0.05665,5386.0,2480.0,4,3,1
44d6f076-6442-42c1-b0d7-a97e3a863bc3,2650.0,137.0,219.0,0.0575,52271.0,7608.0,1,1,2
44dbf011-2c10-4bdb-b499-3a0fbf922f8d,1796.6,152.6,80.0,0.056499999999999995,35915.0,4533.0,5,6,3
44de37b4-93e6-4bbc-952a-ec9cfb6a918e,3481.6666666666665,295.5,194.0,0.05691666666666667,69774.0,6551.0,6,0,2
44e5b42d-0ac4-46a1-8353-17f61acc9d03,3347.3333333333335,350.0,300.6666666666667,0.0598,66830.0,4296.0,3,2,0
44e696f6-5e75-4ba5-8367-ab92f321ddc2,3413.3333333333335,407.0,237.66666666666666,0.0593,68406.0,7796.0,3,4,0
44ef8cd9-bf2b-4358-b296-0ee19d879339,1459.5,147.5,78.0,0.057275,29429.0,5054.0,4,5,1
4509ca63-bc95-4958-b522-681287dec91e,3052.8,317.4,109.4,0.056999999999999995,61060.0,5412.0,5,1,2
4514373a-73f9-4c6e-9a7c-0afa3d132dd4,4798.0,506.57142857142856,245.07142857142858,0.0576,96343.0,9997.0,7,4,0
4526818b-5688-4bb0-832d-5b59edd0503b,3605.3333333333335,332.0,218.33333333333334,0.058600000000000006,70918.0,8603.0,3,4,0
452b5295-90f6-4855-875b-2817d23d4609,3557.3333333333335,349.6666666666667,219.66666666666666,0.05786666666666667,71276.0,589.0,3,2,0
452db397-0743-4e81-a8a1-c105d4af618a,3497.0,319.4,227.0,0.057800000000000004,69965.0,6937.0,5,1,2
4535fc22-a7cc-4174-826c-c7291217391c,4331.5,411.0,280.3333333333333,0.057916666666666665,86726.0,7156.0,6,3,0
4542dd3c-7886-4ce3-af04-20d855bd4d77,1827.0,213.4,108.4,0.05884,36506.0,894.0,5,9,3
45457e66-e611-4b95-acb8-99d757a528b1,3507.0,398.5,228.5,0.058875000000000004,70220.0,3588.0,4,1,0
454c6cb2-b042-4d2a-87af-90787b63a841,1730.1666666666667,149.0,88.16666666666667,0.05765,34130.0,5617.0,6,12,3
455068ff-0a0e-4d29-b371-9a39de40e06f,869.0,94.0,49.0,0.05915,17104.0,2797.0,2,2,1
455bc28f-f18f-4e62-869e-7f823ea9c40f,1214.3333333333333,138.66666666666666,80.33333333333333,0.057966666666666666,24730.0,5627.0,3,3,1
4566eddd-7a51-4224-be47-c638cb41ac03,4661.75,518.75,282.125,0.058225,93871.0,5767.0,4,0,0
4578148c-1750-4dee-968e-dac3d73ea37a,1370.0,108.25,82.25,0.057125,27327.0,9645.0,4,1,1
457a21e5-d0b2-4bc9-81be-25eb9f202d19,182.5,22.25,5.5,0.0587,3582.0,1798.0,4,2,1
458344ed-9106-461e-8a0a-f5b72f4471aa,2708.0,388.0,173.0,0.0601,54356.0,4113.0,1,8,0
458a3e83-3b65-4bb7-bfae-32d5030d94d3,1308.8333333333333,153.5,81.0,0.05911666666666667,26106.0,8280.0,6,1,1
45978d7a-95ad-4586-94fa-d3366e0efdae,3913.5,467.5,207.5,0.05765,79626.0,733.0,2,3,0
459c9c08-2836-4bf3-a5f3-ea56ca9bec4c,3826.714285714286,435.57142857142856,142.28571428571428,0.057757142857142854,76249.0,5859.0,7,2,0
45b35a6d-083c-461d-a13a-8c1dd420ca08,607.5,56.5,18.0,0.053974999999999995,12726.0,8568.0,2,0,1
45b5aa71-a23e-420f-85c1-927253e0542d,2743.4444444444443,266.0,140.11111111111111,0.05784444444444444,54444.0,4899.0,9,1,2
45b735c9-abe1-4a4d-bbe0-a54c09629ed5,4556.333333333333,536.0,272.0,0.0578,92857.0,3653.0,3,2,0
45c33ba3-d90b-4fa7-95b9-5d7ac65782ef,4569.0,370.0,315.0,0.0583,90118.0,3531.0,2,4,0
45ccbe8d-0966-46af-b727-ea7809c5673f,2387.0,270.6666666666667,175.33333333333334,0.05936666666666666,47723.0,595.0,3,5,2
45e51835-0604-44d2-bd89-603b8725a59e,929.5,116.5,83.0,0.061200000000000004,18450.0,9097.0,2,6,1
45f2fe6a-f7b5-4b70-bd6a-f6ffd5806f88,1192.0,120.33333333333333,64.66666666666667,0.05756666666666666,23912.0,5617.0,3,2,1
460399c7-d5a1-4d49-a83d-a0ef1b6d669a,4200.0,381.0,364.75,0.0591,83679.0,7989.0,4,0,0
46502bd4-a626-47c1-a0a9-987d1ce5bf20,921.4285714285714,101.85714285714286,59.57142857142857,0.05791428571428571,18695.0,552.0,7,5,1
46544d5b-7595-432c-ae3d-b1c994071807,4850.0,398.0,285.0,0.0578,95783.0,7085.0,2,6,0
466b428f-7baf-4023-acc2-0ac5af04bcf8,4668.5,474.3333333333333,252.16666666666666,0.05765,93584.0,291.0,6,12,0
467a4420-874f-4963-a6bf-cc5477b82002,2137.8571428571427,204.71428571428572,130.42857142857142,0.057699999999999994,42862.0,365.0,7,0,2
46834fd9-f092-44a6-af84-d6ad6b649354,4413.4,473.0,187.8,0.0571,88852.0,5701.0,5,11,0
46969c61-ff44-4974-b949-1f9e9b61e769,1398.4,150.6,78.2,0.058820000000000004,27668.0,4786.0,5,13,3
4699f458-c944-4ac2-bdfa-9586542bcd1c,3393.4,342.2,181.4,0.05714,68547.0,2905.0,5,2,2
46a4d631-7152-4479-a42d-39c4b53eb73e,4236.333333333333,425.6666666666667,221.33333333333334,0.0569,85798.0,9951.0,3,0,0
46b2c8b2-8b4b-4da4-b742-5208355cc1dd,2034.0,244.0,117.0,0.0584,41028.0,4851.0,1,10,3
46baaf02-4a5b-4feb-b825-fdbcd6299e2b,1678.6,144.8,114.6,0.05784,33490.0,3369.0,5,5,1
46bff5c9-cf05-43bd-8caa-4140b21642fc,2059.4,211.0,94.8,0.05746,41160.0,188.0,5,1,2
46defd64-e898-477b-bc4d-34a9edbdeeb7,509.75,49.25,40.75,0.05735,10457.0,7570.0,4,1,1
46e8040d-527b-45ad-ae3c-bf972a78660a,2900.0,307.25,224.25,0.05865,58522.0,9959.0,4,0,2
46eddbc0-7e3d-4365-a4e5-1fde0b934d10,3116.0,379.6666666666667,189.0,0.05953333333333333,61885.0,5512.0,3,12,0
47008920-4b9b-46a1-9e86-e710aa9ebf30,3527.4,382.0,157.0,0.05784,70297.0,3890.0,5,5,0
470a01bc-b546-4983-90fc-1ff8f0fe11b0,1896.8,196.2,57.6,0.05689999999999999,37800.0,2638.0,5,3,1
47166e46-e5c7-4299-9512-b5d5df1d302f,3285.0,300.25,204.5,0.0574,66034.0,3809.0,4,0,2
471726b2-9141-46e6-9a1d-940528b70f3c,3075.4,275.2,197.6,0.05888,60277.0,3120.0,5,3,2
471d7994-4021-4a35-aad2-c6711ca13684,1340.25,109.75,65.5,0.057050000000000003,26575.0,4999.0,4,0,1
473444de-33e1-43b9-b099-7f027709d591,1902.857142857143,214.57142857142858,132.0,0.058857142857142865,38216.0,7802.0,7,15,3
473498a8-7782-4f98-a4ce-b336762e86e1,4864.8,447.6,338.5,0.0586,96466.0,1721.0,5,13,0
474020c9-2275-4672-bb85-011dbe7c6b5d,1105.2,104.4,67.8,0.057679999999999995,22145.0,6703.0,5,6,1
474b7a72-0e29-41a3-b776-f6d8b3412500,365.0,36.5,16.166666666666668,0.05773333333333333,7234.0,3928.0,6,1,1
474b9ad3-a600-4de2-8e86-e04a47f2ffd3,1493.875,148.25,79.875,0.0579375,29722.0,346.0,8,10,3
475b5c3f-a07a-4db7-993d-d61fe78f005d,4252.6,405.0,279.4,0.05811999999999999,84939.0,5731.0,5,4,0
478104a4-26b4-44b1-b1de-40ae2d2f05df,3453.0,377.5,137.5,0.0577,68766.0,204.0,2,1,2
478d0696-6d77-4509-ac44-a5428ef45302,707.0,102.0,54.0,0.0599,14416.0,3970.0,1,15,3
47a09c04-5d60-426a-b331-c8d7391cbdba,2971.5,257.0,157.0,0.0562,60240.0,4631.0,2,4,2
47bfd98b-a75d-4fc1-b676-323052a1539b,3011.5,327.1666666666667,197.0,0.05848333333333333,60438.0,5092.0,6,11,0
47d4215e-6acd-4bfb-9ecb-3899bcc0f39c,4587.0,544.0,234.0,0.0592,90651.0,2694.0,2,10,0
47d984ef-02a9-4f37-a6fb-aee136806ad1,1253.75,96.0,59.25,0.056075,25135.0,7358.0,4,2,1
47e0e07d-ebc9-4e6d-8509-27e0ca23d2dd,1525.0,136.0,144.0,0.0579,31161.0,9394.0,1,6,3
48023ce3-c80a-4232-87f4-8f710992c833,2730.5,288.0,120.5,0.057050000000000003,55035.0,6847.0,2,7,2
480630a6-a976-4ff5-8133-ef8495c5c2c8,4407.0,312.0,285.0,0.0549,91140.0,1515.0,1,9,0
48063467-658e-41f9-ba1f-db709fe523bc,82.0,5.0,5.0,0.0589,1561.0,2366.0,1,11,3
48125bd9-280e-4ca3-a0c5-3df3b7afed8c,1490.5,158.0,116.0,0.057999999999999996,30417.0,3408.0,2,11,3
4813ae02-13f7-473b-9771-942094b418b0,1867.75,179.0,108.5,0.056175,38364.0,3429.0,4,4,2
481f0e67-c87c-497f-bff2-7613447c3ffb,1389.0,206.0,41.0,0.0591,27679.0,8239.0,1,5,1
482fb037-e14d-4bc3-899d-b90e5bf0cad7,2612.0,264.0,143.75,0.058525,51618.0,3698.0,4,2,2
48399134-79d9-4aed-84f2-848fb5b6bea7,1926.0,216.0,110.0,0.0583,38637.0,1598.0,1,10,3
483f816d-56ac-4d3c-a040-023bb11374ea,1422.0,169.0,142.0,0.0618,28055.0,2708.0,1,11,3
48403048-9542-4c75-9f7f-14df4a365d5a,597.5,60.75,41.75,0.057124999999999995,12247.0,786.0,4,12,3
4843c769-6563-4c78-a564-d1750e85fbba,3741.0,350.6666666666667,258.0,0.05793333333333334,75046.0,6780.0,3,1,0
485afcfa-05a5-467b-a690-63dee8ee2bc4,2702.5,272.5,137.16666666666666,0.05761666666666667,54007.0,8974.0,6,2,2
4865332d-5488-4fa3-93c0-c5469770fed2,2068.0,257.0,123.0,0.0594,41187.0,3787.0,1,3,2
487193bc-993d-4582-8f72-ee1a35356c25,3849.75,444.75,312.25,0.05975,77114.0,7001.0,4,3,0
4883e536-fda8-4690-8d95-950b98da1795,1720.25,192.0,109.75,0.058899999999999994,34343.0,5141.0,4,3,2
488a34e7-6763-4543-a590-26c0bef67733,3667.5,352.5,193.0,0.057499999999999996,73226.0,6570.0,2,4,0
4892a065-164d-4f1c-aced-b15df4b5b6fb,2405.0,301.0,74.0,0.0602,46209.0,7202.0,1,4,2
4894916a-bb9e-4f92-8477-ae526c42b83a,3026.6666666666665,234.0,167.66666666666666,0.05676666666666667,60393.0,163.0,3,7,2
489cf040-a9bb-49f1-ada6-c6be33fd3b26,695.4,65.0,41.2,0.05896,13597.0,4637.0,5,13,3
489ebc05-5d7f-4bf6-879e-a94ccd1537bb,3262.6666666666665,401.3333333333333,154.0,0.05976666666666667,63884.0,2824.0,3,12,0
48ba7ccb-4697-4c53-bd3b-3a4db25a4c17,880.0,118.0,60.0,0.0599,17660.0,7601.0,1,7,1
48be9876-b686-4b07-9998-cf0e5cfb5976,3684.8,366.6,197.0,0.057940000000000005,73361.0,3843.0,5,2,0
48cdaeea-67a2-4f64-aec8-6cb437ef2c23,1302.0,141.0,61.5,0.054275,27794.0,1076.0,2,2,1
48d46ed2-2530-4b83-9a4e-4becadf4b9d1,4033.1666666666665,424.5,302.6666666666667,0.05891666666666667,80802.0,9333.0,6,0,0
48d4f01d-9826-4823-ac12-92d59a2d3aa7,801.6666666666666,67.0,44.333333333333336,0.05483333333333334,16653.0,2396.0,3,10,3
48e2912c-a27d-4648-950e-af7aaafdc4dc,3162.0,329.3333333333333,207.0,0.058633333333333336,63086.0,1465.0,3,2,2
48f7d609-ee5f-4a5a-89e8-8d9355bd5926,2704.0,217.0,94.0,0.055600000000000004,54227.0,8871.0,3,11,3
491069c5-7cef-409b-bc33-26ac24a4aea7,1070.75,114.75,79.75,0.0582,21745.0,2336.0,4,14,3
49213823-85bc-4b83-87b3-9ffe2c00cff0,1937.3333333333333,158.66666666666666,118.66666666666667,0.055766666666666666,39702.0,6556.0,3,0,2
49351282-d17c-4082-982d-6b03b7856cc2,4965.5,405.5,335.5,0.05715,99788.0,884.0,2,8,0
49597050-aca6-42d0-95e3-f945392bd27b,1464.0,153.66666666666666,81.66666666666667,0.0587,28948.0,4612.0,3,7,3
49642699-0c3a-49c3-bd29-95b1276e51a7,2264.0,213.0,131.14285714285714,0.05841428571428571,44658.0,6848.0,7,9,3
4968362d-7182-4029-bcd8-8a777f99f704,1043.0,128.0,69.0,0.0586,21149.0,9016.0,1,2,1
496851e3-2c0d-4f92-a311-2e66b52a996c,3294.0,351.0,150.0,0.05815,65247.0,6156.0,6,15,3
4983c408-3013-4744-bb46-d187bd13a526,3025.5,290.5,110.66666666666667,0.05695,60162.0,4059.0,6,1,2
49a9071b-3c19-4b41-9793-32fabe513303,4481.333333333333,337.3333333333333,333.0,0.05776666666666667,89191.0,1513.0,3,3,0
49ad3245-81b6-477f-a59c-2f1d35f12900,4895.0,520.25,181.75,0.057175000000000004,97899.0,6272.0,4,1,0
49ba5c13-5db3-47ee-857a-5e29f528dd3f,4637.5,375.0,282.0,0.0567,93379.0,6679.0,2,6,0
49cb16a6-918f-46d1-ab8c-28d4f3397fed,1411.0,135.0,84.66666666666667,0.05846666666666667,27888.0,1277.0,3,5,1
49d60a27-9bfb-411e-b318-397dfdef14f1,791.5,86.75,23.25,0.0577,15625.0,9983.0,4,0,1
49d897ae-edb7-478c-8a20-66ad074e30a8,1233.0,140.5,58.0,0.058175,24614.0,7852.0,4,4,1
49e196a1-0f33-4b5b-9f52-8003728ede77,2879.0,317.0,158.0,0.058050000000000004,57754.0,3891.0,2,9,2
49ebc6ca-75f6-410d-aeda-51863d38cf31,866.6666666666666,106.33333333333333,63.666666666666664,0.057633333333333335,17991.0,418.0,3,2,1
4a0c4a4b-47ab-4d83-9bd5-a551824e886e,4608.5,533.5,231.0,0.058399999999999994,91995.0,1644.0,2,0,0
4a0e8de8-4d02-4dc9-9835-26d8e66ad9f6,151.0,14.666666666666666,5.666666666666667,0.05273333333333333,3251.0,7878.0,3,12,3
4a1cd440-4311-4f38-b05d-20e832c1961c,4014.0,362.2,130.0,0.05569999999999999,80907.0,5235.0,5,5,0
4a1e78c9-9b7a-4037-86bb-34bf36d9c6c0,2887.0,266.0,176.5,0.057925000000000004,57489.0,4014.0,4,7,2
4a2b55a2-5409-434f-a258-47613483f93a,2609.5,232.125,167.625,0.0575125,52313.0,1824.0,8,8,2
4a3366e5-2778-4bbb-842c-4ad483d9db33,3517.0,422.3333333333333,90.33333333333333,0.056900000000000006,70856.0,159.0,3,7,2
4a33df5f-6525-461f-9af5-923d110ec40b,3416.0,343.2,169.6,0.05789999999999999,67840.0,6927.0,5,3,2
4a365ad2-4349-44f3-8a71-c9cce99ac1b8,609.0,56.0,39.333333333333336,0.05698333333333334,12177.0,8762.0,3,9,1
4a3b9acb-d9f8-4073-866c-30f28542b315,1585.0,140.66666666666666,64.16666666666667,0.055683333333333335,32132.0,6149.0,6,0,1
4a4b7f6b-e933-49fc-8cb3-e5465edda90c,4738.0,474.6,212.6,0.05728,94733.0,6814.0,5,13,0
4a51c971-eb58-44bc-9e47-103587a0b288,2688.1428571428573,240.0,154.71428571428572,0.057257142857142854,53828.0,8665.0,7,1,2
4a57459a-1f7a-478e-b534-ea7792ef421c,1545.0,159.0,86.0,0.057166666666666664,31305.0,5184.0,3,3,1
4a5afb74-9221-448e-897e-9e969ad2a7dd,4004.0,459.0,331.0,0.0602,79598.0,3078.0,1,3,0
4a866a9a-0540-483c-b710-7e643a81d683,2777.5,230.66666666666666,173.66666666666666,0.05701666666666667,55803.0,4618.0,6,0,2
4a8f8180-713f-4f19-882a-5f99e8ad3f7d,407.8333333333333,33.333333333333336,17.666666666666668,0.05803333333333333,7906.0,9661.0,6,4,1
4a92d548-41f3-4c19-84b6-b45585ef664c,3589.5,355.5,142.5,0.056499999999999995,72285.0,3403.0,2,0,2
4aa127ba-0c04-40df-9519-c2c484cc5eb0,1968.6,181.8,103.4,0.05654,39859.0,4042.0,5,8,3
4aa79235-5877-4a3b-8ad9-758e3cbde969,2824.0,227.0,169.0,0.0565,56954.0,1753.0,1,13,3
4ab8cb90-657e-44d4-9bd2-d2f5e7ce92e2,251.33333333333334,24.333333333333332,8.333333333333334,0.05425,5271.0,5760.0,3,0,1
4ad1550c-2900-44f4-89fe-27080082b29d,831.5,108.5,18.5,0.0563,17034.0,7043.0,2,1,1
4ad682df-8818-4c4a-b9be-11403c80b193,2216.0,219.5,102.0,0.056650000000000006,44776.0,3702.0,2,7,3
4ae33bc9-ffb3-476c-a1cb-449ec27b34a9,851.5,115.0,61.5,0.0608,16914.0,7708.0,2,1,1
4ae7de75-4f1c-43c8-ba75-6adc8fa218a5,636.25,61.0,28.375,0.056425,12861.0,5847.0,8,0,1
4aeb433c-eb07-43df-9a6b-203db3a72551,2051.0,211.66666666666666,172.66666666666666,0.05993333333333334,40643.0,3499.0,3,0,2
4b0664bd-b2d8-4aaf-add2-b3533a90ccdb,674.8,79.4,36.8,0.05968,13255.0,1771.0,5,15,3
4b0bce5e-eccc-409f-b7e9-d7655483a5d9,4475.0,637.0,65.0,0.0574,90251.0,7482.0,1,5,0
4b1c65dc-7fe0-4afd-8641-d2f67272405a,4844.2,362.4,268.9,0.05614,97549.0,2481.0,5,4,0
4b34786e-f8a0-4251-995a-f1a5bd63de7a,4674.333333333333,485.0,300.6666666666667,0.05883333333333333,92843.0,994.0,3,7,0
4b6196b6-34f8-4ade-98dc-a4214ada0cd3,2504.0,275.14285714285717,116.57142857142857,0.057800000000000004,50101.0,9276.0,7,12,3
4b6e2ad9-0b7e-4921-a1ee-da5f5a99c6fa,3257.0,361.0,218.2,0.05806,66076.0,4799.0,5,1,2
4b8560ec-7db7-42ef-9913-8195bd213212,2641.0,296.0,44.0,0.0562,53001.0,4863.0,1,6,2
